time,open,high,low,close,volume
2026-09-03T04:00:00+00:00,4431.41,4438.49,4425.64,4437.5,8606
2026-09-03T05:00:00+00:00,4437.49,4440.51,4422.13,4431.17,12842
2026-09-03T06:00:00+00:00,4431.24,4436.41,4418.67,4420.67,13102
2026-09-03T07:00:00+00:00,4420.64,4431.72,4419.06,4428.7,12921
2026-09-03T08:00:00+00:00,4428.71,4443.75,4427.86,4434.93,13146
2026-09-03T09:00:00+00:00,4435.02,4442.07,4425.65,4427.49,11856
2026-09-03T10:00:00+00:00,4427.49,4429.96,4418.9,4427.34,11690
2026-09-03T11:00:00+00:00,4427.15,4445.47,4425.02,4444.16,12151
2026-09-03T12:00:00+00:00,4444.16,4495.4,4437.82,4493.34,15129
2026-09-03T13:00:00+00:00,4493.45,4495.94,4456.82,4471.1,16267
2026-09-03T14:00:00+00:00,4471.07,4485.24,4459.04,4485.24,16004
2026-09-03T15:00:00+00:00,4485.29,4510.85,4484.01,4493.33,15334
2026-09-03T16:00:00+00:00,4493.53,4495.64,4485.39,4486.31,12805
2026-09-03T17:00:00+00:00,4486.19,4494.76,4483.19,4486.74,11239
2026-09-03T18:00:00+00:00,4486.75,4489.94,4474.05,4475.3,11697
2026-09-03T19:00:00+00:00,4475.35,4481.04,4472.58,4475.3,11197
2026-09-03T20:00:00+00:00,4475.33,4475.9,4470.37,4472.99,7507
2026-09-03T22:00:00+00:00,4473.76,4478.93,4471.3,4474.35,6352
2026-09-03T23:00:00+00:00,4474.32,4480.43,4471.6,4480.02,6929
2026-09-04T00:00:00+00:00,4480.02,4487.53,4472.72,4486.4,10010
2026-09-04T01:00:00+00:00,4486.2,4487.29,4466.88,4479.01,13242
2026-09-04T02:00:00+00:00,4479.07,4482.64,4470.15,4477.51,10568
2026-09-04T03:00:00+00:00,4477.56,4478.76,4466.83,4466.85,8577
2026-09-04T04:00:00+00:00,4466.84,4475.0,4465.27,4473.79,7644
2026-09-04T05:00:00+00:00,4473.78,4477.84,4466.62,4471.97,10072
2026-09-04T06:00:00+00:00,4472.04,4473.59,4460.12,4463.02,11641
2026-09-04T07:00:00+00:00,4462.85,4490.84,4461.33,4483.42,11368
2026-09-04T08:00:00+00:00,4483.46,4486.65,4474.41,4477.71,10767
2026-09-04T09:00:00+00:00,4477.83,4479.33,4463.74,4465.47,10420
2026-09-04T10:00:00+00:00,4465.48,4476.42,4465.34,4472.68,9157
2026-09-04T11:00:00+00:00,4472.69,4473.39,4465.12,4466.86,10106
2026-09-04T12:00:00+00:00,4466.86,4476.07,4380.05,4393.96,14395
2026-09-04T13:00:00+00:00,4393.97,4434.56,4365.34,4413.45,16733
2026-09-04T14:00:00+00:00,4413.18,4442.36,4412.05,4427.61,16278
2026-09-04T15:00:00+00:00,4427.64,4449.04,4422.64,4436.84,14599
